# created 04/22/25
# FLOPS-derived engine deck converted from turbofan_22k.txt

Mach Number, Altitude (ft),   Throttle, Gross Thrust (lbf), Ram Drag (lbf), Fuel Flow (lb/h), NOx Rate (lb/h)
        0.7,       39000.0,       29.0,             5619.5,         4653.8,            582.1,          15.204
        0.7,       39000.0,       32.0,             6274.4,         4986.9,            698.5,          15.564
        0.7,       39000.0,       35.0,             6885.8,         5276.3,            816.4,          15.834
        0.7,       39000.0,       38.0,             7417.2,         5485.8,            938.9,          15.887
        0.7,       39000.0,       41.0,             7941.2,         5687.9,           1062.8,          15.958
        0.7,       39000.0,       44.0,             8497.6,         5922.4,           1191.3,          16.172
        0.7,       39000.0,       47.0,             9013.7,         6116.6,           1321.0,          16.277
        0.7,       39000.0,       50.0,             9486.6,         6267.6,           1453.2,          16.256
        0.7,       43000.0,       26.0,             3980.4,         3448.7,            398.8,          14.457
        0.7,       43000.0,       29.0,             4633.3,         3835.8,            498.6,          15.212
        0.7,       43000.0,       32.0,             5175.8,         4112.4,            594.3,          15.575
        0.7,       43000.0,       35.0,             5681.6,         4352.4,            690.9,          15.845
        0.7,       43000.0,       38.0,             6120.6,         4525.5,            790.9,          15.896
        0.7,       43000.0,       41.0,             6553.6,         4692.7,            892.8,          15.966
        0.7,       43000.0,       44.0,             7013.1,         4886.4,            998.6,          16.179
        0.7,       43000.0,       47.0,             7439.1,         5046.5,           1105.7,          16.283
        0.7,       43000.0,       50.0,             7829.8,         5171.4,           1214.4,          16.262
       0.75,       25000.0,       26.0,            10256.2,         9016.7,            874.1,          14.339
       0.75,       25000.0,       29.0,            11862.4,        10003.2,           1133.2,          15.123
       0.75,       25000.0,       32.0,            13159.5,        10680.6,           1387.3,          15.481
       0.75,       25000.0,       35.0,            14372.7,        11274.0,           1642.6,          15.761
       0.75,       25000.0,       38.0,            15431.3,        11712.8,           1906.9,          15.847
       0.75,       25000.0,       41.0,            16473.8,        12135.4,           2172.2,          15.941
       0.75,       25000.0,       44.0,            17588.7,        12630.8,           2445.4,          16.169
       0.75,       25000.0,       47.0,            18609.0,        13031.3,           2721.9,          16.267
       0.75,       25000.0,       50.0,            19543.4,        13346.0,           3005.9,          16.249
       0.75,       30000.0,       26.0,             8199.6,         7208.1,            702.6,           14.34
       0.75,       30000.0,       29.0,             9486.1,         7998.9,            905.2,          15.124
       0.75,       30000.0,       32.0,            10526.7,         8543.7,           1101.9,          15.485
       0.75,       30000.0,       35.0,            11499.0,         9020.3,           1299.9,          15.765
       0.75,       30000.0,       38.0,            12346.5,         9372.0,           1504.6,          15.851
       0.75,       30000.0,       41.0,            13180.9,         9710.5,           1711.8,          15.944
       0.75,       30000.0,       44.0,            14072.5,        10106.7,           1923.6,          16.171
       0.75,       30000.0,       47.0,            14890.0,        10428.3,           2138.6,          16.269
       0.75,       30000.0,       50.0,            15637.7,        10680.3,           2358.6,          16.251
       0.75,       35000.0,       26.0,             6489.2,         5703.9,            564.2,          14.343
       0.75,       35000.0,       29.0,             7510.0,         6332.0,            720.4,          15.127
       0.75,       35000.0,       32.0,             8337.0,         6766.3,            871.0,          15.491
       0.75,       35000.0,       35.0,             9108.9,         7145.5,           1023.0,          15.772
       0.75,       35000.0,       38.0,             9780.9,         7424.8,           1179.8,          15.857
       0.75,       35000.0,       41.0,            10442.2,         7693.4,           1338.8,          15.949
       0.75,       35000.0,       44.0,            11149.2,         8007.7,           1502.2,          16.175
       0.75,       35000.0,       47.0,            11796.9,         8262.8,           1667.2,          16.273
       0.75,       35000.0,       50.0,            12389.7,         8462.9,           1836.0,          16.253
       0.75,       39000.0,       26.0,             5350.2,         4701.6,            480.8,          14.347
       0.75,       39000.0,       29.0,             6194.2,         5221.4,            609.2,          15.132
       0.75,       39000.0,       32.0,             6879.2,         5582.1,            732.1,          15.499
       0.75,       39000.0,       35.0,             7517.6,         5896.2,            856.2,          15.781
       0.75,       39000.0,       38.0,             8072.9,         6127.2,            984.0,          15.863
       0.75,       39000.0,       41.0,             8619.3,         6349.3,           1114.0,          15.956
       0.75,       39000.0,       44.0,             9203.0,         6608.8,           1248.1,          16.181
       0.75,       39000.0,       47.0,             9738.0,         6819.5,           1383.5,          16.278
       0.75,       39000.0,       50.0,            10227.7,         6984.9,           1521.3,          16.257
       0.75,       43000.0,       26.0,             4408.8,         3873.1,            415.4,          14.352
       0.75,       43000.0,       29.0,             5107.0,         4303.5,            520.8,          15.139
       0.75,       43000.0,       32.0,             5674.6,         4603.3,            621.9,           15.51
       0.75,       43000.0,       35.0,             6202.8,         4863.7,            723.6,          15.792
       0.75,       43000.0,       38.0,             6661.7,         5054.7,            828.1,          15.872
       0.75,       43000.0,       41.0,             7113.3,         5238.4,            935.0,          15.964
       0.75,       43000.0,       44.0,             7595.1,         5452.6,           1045.5,          16.187
       0.75,       43000.0,       47.0,             8037.1,         5626.6,           1157.2,          16.284
       0.75,       43000.0,       50.0,             8441.5,         5763.2,           1270.7,          16.262
        0.8,       25000.0,       26.0,            11356.9,        10101.5,            922.2,          14.293
        0.8,       25000.0,       29.0,            13066.3,        11183.2,           1195.4,          15.087
        0.8,       25000.0,       32.0,            14436.2,        11925.4,           1463.5,          15.466
        0.8,       25000.0,       35.0,            15706.3,        12567.8,           1732.5,          15.754
        0.8,       25000.0,       38.0,            16815.9,        13049.7,           2009.5,          15.854
        0.8,       25000.0,       41.0,            17907.5,        13513.6,           2288.1,          15.948
        0.8,       25000.0,       44.0,            19082.5,        14060.9,           2574.7,          16.178
        0.8,       25000.0,       47.0,            20144.8,        14495.5,           2865.2,          16.268
        0.8,       25000.0,       50.0,            21116.2,        14839.2,           3162.6,           16.25
        0.8,       30000.0,       26.0,             9078.8,         8074.8,            739.8,          14.293
        0.8,       30000.0,       29.0,            10450.2,         8944.2,            952.8,          15.091
        0.8,       30000.0,       32.0,            11547.3,         9539.2,           1160.6,          15.469
        0.8,       30000.0,       35.0,            12565.1,        10055.1,           1369.5,          15.757
        0.8,       30000.0,       38.0,            13453.4,        10441.4,           1584.4,          15.858
        0.8,       30000.0,       41.0,            14327.1,        10813.0,           1801.4,          15.951
        0.8,       30000.0,       44.0,            15267.2,        11251.2,           2024.0,           16.18
        0.8,       30000.0,       47.0,            16118.0,        11599.8,           2250.0,           16.27
        0.8,       30000.0,       50.0,            16895.3,        11875.3,           2480.5,          16.252
        0.8,       35000.0,       26.0,             7184.6,         6389.4,            592.6,          14.294
        0.8,       35000.0,       29.0,             8274.8,         7081.9,            756.9,          15.097
        0.8,       35000.0,       32.0,             9145.1,         7554.7,            916.1,          15.474
        0.8,       35000.0,       35.0,             9953.2,         7965.1,           1076.6,          15.764
        0.8,       35000.0,       38.0,            10657.8,         8272.1,           1240.9,          15.863
        0.8,       35000.0,       41.0,            11350.4,         8567.0,           1407.9,          15.955
        0.8,       35000.0,       44.0,            12095.4,         8914.4,           1579.6,          16.184
        0.8,       35000.0,       47.0,            12769.6,         9191.0,           1752.8,          16.274
        0.8,       35000.0,       50.0,            13386.0,         9409.8,           1929.5,          16.254
        0.8,       39000.0,       26.0,             5923.2,         5266.5,            503.9,          14.296
        0.8,       39000.0,       29.0,             6826.0,         5840.9,            638.9,          15.104
        0.8,       39000.0,       32.0,             7545.9,         6232.4,            769.0,          15.482
        0.8,       39000.0,       35.0,             8214.3,         6572.5,            900.1,          15.772
        0.8,       39000.0,       38.0,             8796.7,         6826.5,           1033.9,          15.869
        0.8,       39000.0,       41.0,             9368.8,         7070.2,           1170.6,          15.961
        0.8,       39000.0,       44.0,             9983.9,         7357.0,           1311.5,          16.189
        0.8,       39000.0,       47.0,            10540.9,         7585.6,           1453.6,          16.279
        0.8,       39000.0,       50.0,            11050.0,         7766.4,           1598.2,          16.258
        0.8,       43000.0,       26.0,             4880.9,         4338.5,            433.7,            14.3
        0.8,       43000.0,       29.0,             5628.9,         4815.3,            545.2,          15.113
        0.8,       43000.0,       32.0,             6224.2,         5139.5,            652.1,          15.491
        0.8,       43000.0,       35.0,             6777.5,         5421.5,            759.6,          15.782
        0.8,       43000.0,       38.0,             7258.8,         5631.6,            869.1,          15.878
        0.8,       43000.0,       41.0,             7731.5,         5833.1,            981.5,          15.969
        0.8,       43000.0,       44.0,             8239.6,         6070.0,           1097.7,          16.195
        0.8,       43000.0,       47.0,             8699.5,         6258.7,           1215.2,          16.285
        0.8,       43000.0,       50.0,             9120.0,         6408.0,           1334.3,          16.263
       0.85,       30000.0,       26.0,            10047.3,         9025.7,            780.3,          14.294
       0.85,       30000.0,       29.0,            11504.3,         9971.8,           1005.3,          15.094
       0.85,       30000.0,       32.0,            12670.8,        10627.5,           1225.5,          15.491
       0.85,       30000.0,       35.0,            13739.3,        11185.1,           1445.7,          15.767
       0.85,       30000.0,       38.0,            14674.6,        11609.6,           1672.5,          15.865
       0.85,       30000.0,       41.0,            15593.4,        12017.8,           1901.1,          15.957
       0.85,       30000.0,       44.0,            16587.9,        12501.2,           2136.8,          16.188
       0.85,       30000.0,       47.0,            17476.4,        12878.8,           2374.8,          16.271
       0.85,       30000.0,       50.0,            18287.8,        13179.4,           2618.5,          16.252
       0.85,       35000.0,       26.0,             7950.8,         7141.5,            623.6,          14.293
       0.85,       35000.0,       29.0,             9109.6,         7895.8,            796.9,          15.098
       0.85,       35000.0,       32.0,            10034.9,         8416.5,            966.0,          15.496
       0.85,       35000.0,       35.0,            10883.3,         8860.3,           1135.3,          15.773
       0.85,       35000.0,       38.0,            11625.4,         9197.7,           1308.8,           15.87
       0.85,       35000.0,       41.0,            12353.6,         9521.4,           1484.8,          15.961
       0.85,       35000.0,       44.0,            13141.0,         9904.2,           1665.9,          16.192
       0.85,       35000.0,       47.0,            13846.2,        10204.7,           1849.1,          16.275
       0.85,       35000.0,       50.0,            14489.3,        10443.3,           2036.1,          16.255
       0.85,       39000.0,       26.0,             6554.5,         5886.3,            529.1,          14.294
       0.85,       39000.0,       29.0,             7514.3,         6512.0,            671.6,          15.104
       0.85,       39000.0,       32.0,             8279.7,         6943.3,            809.7,          15.502
       0.85,       39000.0,       35.0,             8981.6,         7311.0,            948.1,           15.78
       0.85,       39000.0,       38.0,             9595.0,         7590.3,           1089.3,          15.876
       0.85,       39000.0,       41.0,            10196.6,         7857.8,           1233.8,          15.967
       0.85,       39000.0,       44.0,            10847.3,         8174.3,           1382.4,          16.196
       0.85,       39000.0,       47.0,            11428.8,         8421.9,           1532.5,          16.279
       0.85,       39000.0,       50.0,            11960.5,         8619.4,           1685.4,          16.258
       0.85,       43000.0,       26.0,             5401.2,         4849.2,            454.3,          14.296
       0.85,       43000.0,       29.0,             6196.5,         5368.6,            572.0,          15.112
       0.85,       43000.0,       32.0,             6829.9,         5725.9,            685.6,          15.511
       0.85,       43000.0,       35.0,             7410.8,         6030.8,            799.3,          15.789
       0.85,       43000.0,       38.0,             7917.9,         6262.0,            914.8,          15.884
       0.85,       43000.0,       41.0,             8415.1,         6483.2,           1033.7,          15.974
       0.85,       43000.0,       44.0,             8952.4,         6744.4,           1156.3,          16.203
       0.85,       43000.0,       47.0,             9433.1,         6949.2,           1280.6,          16.285
       0.85,       43000.0,       50.0,             9871.7,         7111.8,           1406.2,          16.263
        0.9,       35000.0,       26.0,             8794.4,         7967.2,            657.5,          14.337
        0.9,       35000.0,       29.0,            10027.2,         8786.4,            840.8,          15.127
        0.9,       35000.0,       32.0,            11014.2,         9359.8,           1020.9,          15.521
        0.9,       35000.0,       35.0,            11908.2,         9840.2,           1200.3,          15.781
        0.9,       35000.0,       38.0,            12692.3,        10210.8,           1384.4,          15.877
        0.9,       35000.0,       41.0,            13460.9,        10565.7,           1571.1,          15.966
        0.9,       35000.0,       44.0,            14297.2,        10988.4,           1763.3,            16.2
        0.9,       35000.0,       47.0,            15035.3,        11312.9,           1957.5,          16.275
        0.9,       35000.0,       50.0,            15708.7,        11572.7,           2156.3,          16.255
        0.9,       39000.0,       26.0,             7249.8,         6566.7,            556.7,          14.336
        0.9,       39000.0,       29.0,             8271.3,         7246.6,            707.3,          15.133
        0.9,       39000.0,       32.0,             9087.5,         7721.4,            854.4,          15.527
        0.9,       39000.0,       35.0,             9827.3,         8119.6,           1001.4,          15.788
        0.9,       39000.0,       38.0,            10475.6,         8426.4,           1151.3,          15.883
        0.9,       39000.0,       41.0,            11110.5,         8719.6,           1304.4,          15.972
        0.9,       39000.0,       44.0,            11800.9,         9068.6,           1462.1,          16.204
        0.9,       39000.0,       47.0,            12410.7,         9336.9,           1621.7,           16.28
        0.9,       39000.0,       50.0,            12967.0,         9551.6,           1783.9,          16.258
        0.9,       43000.0,       26.0,             5973.7,         5409.5,            476.7,          14.337
        0.9,       43000.0,       29.0,             6820.3,         5974.0,            601.3,           15.14
        0.9,       43000.0,       32.0,             7495.8,         6367.4,            722.4,          15.535
        0.9,       43000.0,       35.0,             8108.0,         6697.6,            843.1,          15.797
        0.9,       43000.0,       38.0,             8644.2,         6951.7,            965.6,           15.89
        0.9,       43000.0,       41.0,             9168.7,         7194.0,           1092.0,          15.978
        0.9,       43000.0,       44.0,             9738.9,         7482.1,           1222.0,           16.21
        0.9,       43000.0,       47.0,            10242.4,         7703.6,           1353.7,          16.285
        0.9,       43000.0,       50.0,            10701.9,         7881.0,           1487.5,          16.263
