# created 04/22/25
# FLOPS-derived engine deck converted from turbofan_28_ENGDEK

Mach Number, Altitude (ft),   Throttle, Gross Thrust (lbf), Ram Drag (lbf), Fuel Flow (lb/h), NOx Rate (lb/h)
       0.45,        5000.0,       46.0,            31486.0,        15056.3,           7841.9,          62.504
       0.45,        5000.0,       48.0,            33098.2,        15405.0,           8512.7,          72.975
       0.45,        5000.0,       50.0,            34700.2,        15743.1,           9179.8,          79.815
       0.45,       10000.0,       21.0,             7545.9,         6763.0,            865.0,          5.1128
       0.45,       10000.0,       22.0,             8388.6,         7135.9,           1062.6,          6.3291
       0.45,       10000.0,       24.0,             9978.2,         7786.1,           1449.5,          8.3334
       0.45,       10000.0,       26.0,            11485.1,         8353.6,           1820.8,          9.9346
       0.45,       10000.0,       30.0,            14645.9,         9426.7,           2648.1,          13.672
       0.45,       10000.0,       34.0,            17629.4,        10322.5,           3522.4,          16.391
       0.45,       10000.0,       38.0,            20501.5,        11106.9,           4421.5,           18.73
       0.45,       10000.0,       42.0,            23290.9,        11808.7,           5360.6,          20.812
       0.45,       10000.0,       46.0,            26014.7,        12444.7,           6339.6,          38.018
       0.45,       10000.0,       48.0,            27346.9,        12733.1,           6880.0,          54.809
       0.45,       10000.0,       50.0,            28670.6,        13012.9,           7417.8,          65.545
       0.45,       15000.0,       21.0,             6188.1,         5546.1,            708.2,          7.0161
       0.45,       15000.0,       22.0,             6879.8,         5852.6,            866.3,          5.0623
       0.45,       15000.0,       24.0,             8184.3,         6386.7,           1176.1,          6.9948
       0.45,       15000.0,       26.0,             9420.7,         6852.7,           1473.1,           8.533
       0.45,       15000.0,       30.0,            12014.0,         7734.1,           2135.7,          11.974
       0.45,       15000.0,       34.0,            14461.5,         8469.7,           2834.4,          14.576
       0.45,       15000.0,       38.0,            16817.6,         9113.8,           3553.9,          16.816
       0.45,       15000.0,       42.0,            19105.8,         9690.3,           4304.2,          18.806
       0.45,       15000.0,       46.0,            21340.5,        10212.6,           5087.2,          20.647
       0.45,       15000.0,       48.0,            22433.2,        10449.4,           5519.7,          27.602
       0.45,       15000.0,       50.0,            23518.8,        10679.1,           5949.6,          41.472
       0.45,       20000.0,       21.0,             5034.5,         4512.0,            578.2,          9.9201
       0.45,       20000.0,       22.0,             5598.0,         4762.1,            703.5,          7.1405
       0.45,       20000.0,       24.0,             6660.5,         5197.7,            949.2,          5.5997
       0.45,       20000.0,       26.0,             7667.4,         5577.6,           1184.8,          7.0642
       0.45,       20000.0,       30.0,             9779.0,         6296.0,           1710.7,          9.6704
       0.45,       20000.0,       34.0,            11771.9,         6895.7,           2264.6,          12.648
       0.45,       20000.0,       38.0,            13690.0,         7420.5,           2835.3,          14.769
       0.45,       20000.0,       42.0,            15553.0,         7890.4,           3430.4,          16.652
       0.45,       20000.0,       46.0,            17372.0,         8316.2,           4051.2,          18.392
       0.45,       20000.0,       48.0,            18261.9,         8509.5,           4393.4,          19.298
       0.45,       20000.0,       50.0,            19145.4,         8696.4,           4733.9,          20.481
       0.45,       25000.0,       21.0,             4060.5,         3638.9,            471.3,          12.824
       0.45,       25000.0,       22.0,             4515.9,         3841.4,            569.7,          10.068
       0.45,       25000.0,       24.0,             5374.3,         4193.9,            762.8,          5.6593
       0.45,       25000.0,       26.0,             6187.3,         4501.0,            947.5,          5.5964
       0.45,       25000.0,       30.0,             7892.2,         5081.8,           1360.8,          8.0513
       0.45,       25000.0,       34.0,             9501.3,         5566.7,           1795.6,          10.502
       0.45,       25000.0,       38.0,            11049.7,         5991.0,           2244.5,          12.709
       0.45,       25000.0,       42.0,            12553.9,         6370.9,           2711.4,          14.474
       0.45,       25000.0,       46.0,            14022.2,         6715.2,           3198.7,          16.109
       0.45,       25000.0,       48.0,            14740.5,         6871.3,           3466.7,           16.96
       0.45,       25000.0,       50.0,            15453.9,         7022.7,           3734.8,          17.763
        0.5,       10000.0,       21.0,             8935.3,         8163.6,            961.2,          5.8415
        0.5,       10000.0,       22.0,             9784.6,         8549.9,           1163.5,          6.9976
        0.5,       10000.0,       24.0,            11396.5,         9235.8,           1543.3,          8.8511
        0.5,       10000.0,       26.0,            12924.7,         9838.0,           1929.2,          10.579
        0.5,       10000.0,       30.0,            16130.8,        10986.4,           2783.0,          14.206
        0.5,       10000.0,       34.0,            19153.1,        11950.9,           3679.1,          16.896
        0.5,       10000.0,       38.0,            22058.2,        12798.3,           4602.1,          19.219
        0.5,       10000.0,       42.0,            24877.3,        13559.7,           5557.3,          21.879
        0.5,       10000.0,       46.0,            27624.5,        14249.1,           6554.3,          44.221
        0.5,       10000.0,       48.0,            28965.7,        14561.4,           7104.9,          59.126
        0.5,       10000.0,       50.0,            30298.2,        14865.0,           7650.4,          69.048
        0.5,       15000.0,       21.0,             7328.1,         6695.3,            785.0,          5.2669
        0.5,       15000.0,       22.0,             8025.5,         7012.9,            947.3,          5.7106
        0.5,       15000.0,       24.0,             9348.0,         7576.1,           1250.9,          7.4914
        0.5,       15000.0,       26.0,            10602.1,         8070.9,           1560.0,           9.017
        0.5,       15000.0,       30.0,            13232.8,         9014.0,           2243.0,          12.483
        0.5,       15000.0,       34.0,            15712.4,         9806.1,           2959.9,          15.058
        0.5,       15000.0,       38.0,            18095.8,        10502.0,           3698.5,          17.284
        0.5,       15000.0,       42.0,            20408.6,        11127.3,           4462.3,          19.251
        0.5,       15000.0,       46.0,            22662.5,        11693.7,           5260.4,          22.186
        0.5,       15000.0,       48.0,            23762.9,        11950.1,           5699.8,          31.922
        0.5,       15000.0,       50.0,            24855.4,        12199.1,           6135.5,          46.874
        0.5,       20000.0,       21.0,             5962.3,         5447.4,            638.9,          8.1949
        0.5,       20000.0,       22.0,             6530.4,         5706.6,            767.5,          5.5864
        0.5,       20000.0,       24.0,             7607.5,         6165.9,           1008.8,          6.0754
        0.5,       20000.0,       26.0,             8628.5,         6569.1,           1253.7,          7.5239
        0.5,       20000.0,       30.0,            10770.3,         7337.8,           1795.3,          10.124
        0.5,       20000.0,       34.0,            12788.9,         7983.4,           2363.9,          13.102
        0.5,       20000.0,       38.0,            14729.0,         8550.6,           2949.4,          15.208
        0.5,       20000.0,       42.0,            16611.6,         9060.2,           3555.1,          17.068
        0.5,       20000.0,       46.0,            18446.0,         9521.6,           4187.2,          18.792
        0.5,       20000.0,       48.0,            19341.8,         9731.0,           4535.0,          19.685
        0.5,       20000.0,       50.0,            20231.5,         9934.1,           4880.0,          22.256
        0.5,       25000.0,       21.0,             4809.4,         4393.9,            518.7,          11.107
        0.5,       25000.0,       22.0,             5268.5,         4603.8,            619.7,          8.5392
        0.5,       25000.0,       24.0,             6138.4,         4975.2,            809.4,          4.6585
        0.5,       25000.0,       26.0,             6963.0,         5301.2,           1001.5,          6.0297
        0.5,       25000.0,       30.0,             8692.6,         5923.0,           1426.9,          8.4555
        0.5,       25000.0,       34.0,            10322.4,         6444.9,           1873.7,          11.135
        0.5,       25000.0,       38.0,            11888.8,         6903.5,           2334.1,           13.12
        0.5,       25000.0,       42.0,            13408.7,         7315.6,           2809.6,          14.863
        0.5,       25000.0,       46.0,            14889.7,         7688.8,           3305.8,          16.482
        0.5,       25000.0,       48.0,            15612.7,         7857.9,           3578.7,          17.322
        0.5,       25000.0,       50.0,            16331.0,         8022.2,           3850.1,          18.114
       0.55,       10000.0,       21.0,            10473.2,         9708.0,           1063.1,          6.5663
       0.55,       10000.0,       22.0,            11331.3,        10107.0,           1273.2,           7.684
       0.55,       10000.0,       24.0,            12968.8,        10826.2,           1651.6,          9.4227
       0.55,       10000.0,       26.0,            14524.0,        11463.2,           2046.0,          11.615
       0.55,       10000.0,       30.0,            17784.6,        12683.1,           2929.7,          14.772
       0.55,       10000.0,       34.0,            20855.7,        13713.6,           3852.5,           17.44
       0.55,       10000.0,       38.0,            23804.1,        14621.6,           4806.1,          19.759
       0.55,       10000.0,       42.0,            26664.3,        15441.0,           5782.5,          24.834
       0.55,       10000.0,       46.0,            29445.2,        16181.5,           6806.8,          51.322
       0.55,       10000.0,       48.0,            30801.6,        16517.7,           7366.0,          63.487
       0.55,       10000.0,       50.0,            32151.3,        16847.1,           7921.7,           72.72
       0.55,       15000.0,       21.0,             8589.7,         7962.3,            866.4,          5.2947
       0.55,       15000.0,       22.0,             9294.1,         8290.2,           1034.6,          6.3704
       0.55,       15000.0,       24.0,            10637.7,         8880.9,           1337.3,          8.0399
       0.55,       15000.0,       26.0,            11913.6,         9404.0,           1653.0,            9.52
       0.55,       15000.0,       30.0,            14588.5,        10405.8,           2359.7,           13.02
       0.55,       15000.0,       34.0,            17108.0,        11252.3,           3098.8,          15.578
       0.55,       15000.0,       38.0,            19526.7,        11997.8,           3861.4,          17.796
       0.55,       15000.0,       42.0,            21872.4,        12670.6,           4642.0,          19.745
       0.55,       15000.0,       46.0,            24153.7,        13278.7,           5460.9,          25.174
       0.55,       15000.0,       48.0,            25266.4,        13555.1,           5907.7,          37.782
       0.55,       15000.0,       50.0,            26373.7,        13825.7,           6352.0,          52.652
       0.55,       20000.0,       21.0,             6989.4,         6479.0,            703.3,           6.503
       0.55,       20000.0,       22.0,             7563.3,         6746.5,            837.0,          5.0064
       0.55,       20000.0,       24.0,             8657.4,         7228.1,           1077.2,          6.5972
       0.55,       20000.0,       26.0,             9696.4,         7654.5,           1327.5,          8.0013
       0.55,       20000.0,       30.0,            11874.4,         8471.2,           1888.0,          11.051
       0.55,       20000.0,       34.0,            13925.6,         9161.1,           2474.4,          13.594
       0.55,       20000.0,       38.0,            15894.5,         9768.8,           3078.5,           15.69
       0.55,       20000.0,       42.0,            17804.3,        10317.3,           3698.0,          17.532
       0.55,       20000.0,       46.0,            19661.3,        10813.0,           4347.4,          19.251
       0.55,       20000.0,       48.0,            20567.3,        11038.3,           4701.1,          20.129
       0.55,       20000.0,       50.0,            21468.4,        11258.8,           5053.1,          25.154
       0.55,       25000.0,       21.0,             5638.5,         5226.6,            569.1,          9.4348
       0.55,       25000.0,       22.0,             6102.2,         5443.2,            674.2,          6.9986
       0.55,       25000.0,       24.0,             6985.9,         5832.7,            863.0,          5.1538
       0.55,       25000.0,       26.0,             7825.0,         6177.5,           1059.5,          6.4814
       0.55,       25000.0,       30.0,             9583.8,         6838.0,           1499.7,          8.8813
       0.55,       25000.0,       34.0,            11240.1,         7395.8,           1960.8,          11.598
       0.55,       25000.0,       38.0,            12829.7,         7887.1,           2435.5,           13.57
       0.55,       25000.0,       42.0,            14371.4,         8330.6,           2922.0,          15.297
       0.55,       25000.0,       46.0,            15870.7,         8731.4,           3431.6,          16.909
       0.55,       25000.0,       48.0,            16601.9,         8913.6,           3708.9,          17.733
       0.55,       25000.0,       50.0,            17329.5,         9092.0,           3985.6,          18.518
       0.55,       30000.0,       21.0,             4506.0,         4176.6,            459.6,          12.365
       0.55,       30000.0,       22.0,             4877.6,         4350.6,            541.3,          9.9465
       0.55,       30000.0,       24.0,             5585.4,         4663.2,            688.6,          6.3459
       0.55,       30000.0,       26.0,             6257.1,         4939.6,            841.1,          4.9951
       0.55,       30000.0,       30.0,             7665.1,         5469.3,           1183.3,          7.2442
       0.55,       30000.0,       34.0,             8990.5,         5916.4,           1541.7,          9.1534
       0.55,       30000.0,       38.0,            10262.7,         6310.2,           1910.9,           11.49
       0.55,       30000.0,       42.0,            11496.3,         6665.6,           2289.2,            13.1
       0.55,       30000.0,       46.0,            12696.1,         6986.9,           2685.7,          14.605
       0.55,       30000.0,       48.0,            13281.5,         7133.2,           2900.4,          15.372
       0.55,       30000.0,       50.0,            13863.3,         7275.8,           3114.4,          16.106
        0.6,       15000.0,       21.0,             9973.8,         9348.2,            950.5,          5.9783
        0.6,       15000.0,       22.0,            10687.7,         9686.8,           1124.3,          7.0163
        0.6,       15000.0,       24.0,            12054.5,        10302.9,           1438.6,          8.6443
        0.6,       15000.0,       26.0,            13357.4,        10855.1,           1754.7,          10.048
        0.6,       15000.0,       30.0,            16084.8,        11914.4,           2488.5,          13.592
        0.6,       15000.0,       34.0,            18652.7,        12814.1,           3252.5,          16.138
        0.6,       15000.0,       38.0,            21114.4,        13607.6,           4042.6,          18.351
        0.6,       15000.0,       42.0,            23501.9,        14327.1,           4845.2,          20.289
        0.6,       15000.0,       46.0,            25820.8,        14977.7,           5688.9,          30.203
        0.6,       15000.0,       48.0,            26957.4,        15280.2,           6143.4,          44.833
        0.6,       15000.0,       50.0,            28089.5,        15578.2,           6600.6,          58.064
        0.6,       20000.0,       21.0,             8116.3,         7607.3,            769.9,          4.8739
        0.6,       20000.0,       22.0,             8697.8,         7883.4,            907.9,          5.6219
        0.6,       20000.0,       24.0,             9810.9,         8385.7,           1157.0,          7.1692
        0.6,       20000.0,       26.0,            10872.0,         8836.1,           1408.5,           8.504
        0.6,       20000.0,       30.0,            13092.7,         9699.5,           1989.8,          11.708
        0.6,       20000.0,       34.0,            15183.5,        10432.9,           2596.5,          14.121
        0.6,       20000.0,       38.0,            17187.7,        11079.9,           3223.0,          16.215
        0.6,       20000.0,       42.0,            19131.3,        11666.4,           3858.8,          18.043
        0.6,       20000.0,       46.0,            21019.2,        12196.8,           4528.3,          19.756
        0.6,       20000.0,       48.0,            21944.6,        12443.4,           4888.4,          21.651
        0.6,       20000.0,       50.0,            22865.7,        12685.9,           5250.5,          29.739
        0.6,       25000.0,       21.0,             6548.0,         6137.4,            621.3,          7.8343
        0.6,       25000.0,       22.0,             7018.0,         6361.0,            730.0,          5.5192
        0.6,       25000.0,       24.0,             7917.0,         6767.3,            925.6,          5.6982
        0.6,       25000.0,       26.0,             8773.7,         7131.3,           1123.2,          6.9559
        0.6,       25000.0,       30.0,            10567.1,         7829.7,           1580.2,          9.3365
        0.6,       25000.0,       34.0,            12254.9,         8422.5,           2056.4,           12.09
        0.6,       25000.0,       38.0,            13872.9,         8945.6,           2548.6,          14.059
        0.6,       25000.0,       42.0,            15441.9,         9419.5,           3048.5,          15.774
        0.6,       25000.0,       46.0,            16965.8,         9848.6,           3573.0,          17.377
        0.6,       25000.0,       48.0,            17712.8,        10048.1,           3855.9,          18.185
        0.6,       25000.0,       50.0,            18456.6,        10244.4,           4140.2,          18.967
        0.6,       30000.0,       21.0,             5233.4,         4905.1,            500.0,          10.771
        0.6,       30000.0,       22.0,             5610.0,         5084.7,            584.6,          8.4942
        0.6,       30000.0,       24.0,             6329.9,         5410.6,            736.4,          5.0619
        0.6,       30000.0,       26.0,             7015.7,         5702.4,            890.5,           5.441
        0.6,       30000.0,       30.0,             8451.2,         6262.4,           1245.5,          7.6673
        0.6,       30000.0,       34.0,             9802.1,         6737.8,           1616.1,          9.6371
        0.6,       30000.0,       38.0,            11096.9,         7157.0,           1998.7,          11.943
        0.6,       30000.0,       42.0,            12352.3,         7536.9,           2387.5,          13.542
        0.6,       30000.0,       46.0,            13571.6,         7880.7,           2795.9,           15.04
        0.6,       30000.0,       48.0,            14169.7,         8041.0,           3014.6,           15.79
        0.6,       30000.0,       50.0,            14764.6,         8198.1,           3235.5,          16.524
        0.6,       35000.0,       21.0,             4139.6,         3879.7,            401.9,          13.765
        0.6,       35000.0,       22.0,             4438.7,         4022.7,            467.0,          11.472
        0.6,       35000.0,       24.0,             5009.8,         4281.9,            583.8,          8.0866
        0.6,       35000.0,       26.0,             5553.5,         4513.7,            702.3,          5.2844
        0.6,       35000.0,       30.0,             6691.7,         4958.7,            975.1,          6.0676
        0.6,       35000.0,       34.0,             7762.5,         5336.2,           1259.8,          7.8379
        0.6,       35000.0,       38.0,             8788.5,         5669.1,           1553.9,          9.6313
        0.6,       35000.0,       42.0,             9783.3,         5970.6,           1853.8,          11.406
        0.6,       35000.0,       46.0,            10749.7,         6243.7,           2167.6,          12.793
        0.6,       35000.0,       48.0,            11223.1,         6370.7,           2335.6,           13.49
        0.6,       35000.0,       50.0,            11695.0,         6496.0,           2504.7,          14.172
        0.6,       37000.0,       21.0,             3758.1,         3522.0,            370.0,          14.208
        0.6,       37000.0,       22.0,             4030.2,         3652.4,            428.7,          11.931
        0.6,       37000.0,       24.0,             4549.5,         3888.3,            534.1,          8.6067
        0.6,       37000.0,       26.0,             5043.7,         4099.0,            640.8,          5.8649
        0.6,       37000.0,       30.0,             6078.5,         4504.0,            886.9,            5.62
        0.6,       37000.0,       34.0,             7051.8,         4847.5,           1143.9,          7.3337
        0.6,       37000.0,       38.0,             7984.2,         5150.1,           1409.1,          8.8243
        0.6,       37000.0,       42.0,             8888.2,         5424.2,           1680.1,          10.753
        0.6,       37000.0,       46.0,             9766.3,         5672.7,           1963.0,          12.091
        0.6,       37000.0,       48.0,            10197.0,         5788.4,           2114.5,          12.764
        0.6,       37000.0,       50.0,            10625.8,         5902.3,           2266.3,          13.418
        0.6,       39000.0,       21.0,             3410.5,         3195.9,            342.8,          13.736
        0.6,       39000.0,       22.0,             3658.1,         3314.8,            396.0,          11.525
        0.6,       39000.0,       24.0,             4130.3,         3529.5,            491.6,          8.3235
        0.6,       39000.0,       26.0,             4579.5,         3721.3,            588.5,          5.6738
        0.6,       39000.0,       30.0,             5520.0,         4089.6,            811.7,          5.3948
        0.6,       39000.0,       34.0,             6404.7,         4402.1,           1044.8,          7.0416
        0.6,       39000.0,       38.0,             7251.9,         4677.1,           1285.7,          8.4753
        0.6,       39000.0,       42.0,             8073.2,         4926.2,           1532.0,          10.334
        0.6,       39000.0,       46.0,             8871.3,         5152.2,           1788.5,          11.619
        0.6,       39000.0,       48.0,             9262.7,         5257.5,           1925.9,          12.265
        0.6,       39000.0,       50.0,             9652.5,         5361.2,           2063.4,          12.888
        0.6,       41000.0,       21.0,             3094.4,         2899.4,            318.6,          13.295
        0.6,       41000.0,       22.0,             3320.0,         3008.0,            366.6,          11.145
        0.6,       41000.0,       24.0,             3749.4,         3203.6,            453.0,          8.0632
        0.6,       41000.0,       26.0,             4157.8,         3378.0,            541.0,          5.5011
        0.6,       41000.0,       30.0,             5012.8,         3713.2,            743.4,           5.178
        0.6,       41000.0,       34.0,             5816.8,         3997.3,            954.9,          6.7566
        0.6,       41000.0,       38.0,             6586.8,         4247.5,           1173.9,          8.1404
        0.6,       41000.0,       42.0,             7333.1,         4473.9,           1397.5,          9.9298
        0.6,       41000.0,       46.0,             8058.4,         4679.4,           1630.2,          11.165
        0.6,       41000.0,       48.0,             8414.1,         4775.2,           1754.8,          11.784
        0.6,       41000.0,       50.0,             8768.5,         4869.7,           1878.9,          12.376
       0.65,       15000.0,       21.0,            11481.3,        10854.1,           1035.9,          6.6394
       0.65,       15000.0,       22.0,            12207.7,        11204.2,           1215.3,          7.6447
       0.65,       15000.0,       24.0,            13603.0,        11846.9,           1542.7,          9.2444
       0.65,       15000.0,       26.0,            14935.6,        12427.0,           1867.4,          11.011
       0.65,       15000.0,       30.0,            17724.6,        13543.7,           2628.1,          14.192
       0.65,       15000.0,       34.0,            20349.9,        14496.6,           3420.7,           16.73
       0.65,       15000.0,       38.0,            22863.3,        15337.4,           4243.8,          18.949
       0.65,       15000.0,       42.0,            25300.6,        16102.7,           5073.7,          20.882
       0.65,       15000.0,       46.0,            27684.0,        16813.4,           5945.8,          37.645
       0.65,       15000.0,       48.0,            28853.2,        17146.3,           6412.4,          52.445
       0.65,       15000.0,       50.0,            30016.4,        17473.3,           6885.5,          63.165
       0.65,       20000.0,       21.0,             9343.5,         8833.4,            837.7,          5.2653
       0.65,       20000.0,       22.0,             9935.0,         9118.7,            979.9,          6.2209
       0.65,       20000.0,       24.0,            11071.1,         9642.6,           1239.6,            7.74
       0.65,       20000.0,       26.0,            12156.3,        10115.6,           1497.6,          9.0357
       0.65,       20000.0,       30.0,            14427.2,        11026.1,           2101.3,          12.279
       0.65,       20000.0,       34.0,            16564.3,        11802.7,           2729.9,          14.679
       0.65,       20000.0,       38.0,            18610.2,        12488.0,           3382.1,          16.776
       0.65,       20000.0,       42.0,            20594.6,        13112.0,           4040.1,          18.601
       0.65,       20000.0,       46.0,            22534.2,        13691.1,           4731.2,          20.306
       0.65,       20000.0,       48.0,            23485.7,        13962.4,           5100.5,          24.941
       0.65,       20000.0,       50.0,            24432.6,        14229.1,           5474.5,          36.266
       0.65,       25000.0,       21.0,             7538.7,         7127.2,            674.5,          6.3118
       0.65,       25000.0,       22.0,             8016.8,         7358.3,            786.7,          4.8016
       0.65,       25000.0,       24.0,             8934.3,         7781.9,            990.5,          6.2373
       0.65,       25000.0,       26.0,             9810.5,         8164.3,           1193.3,          7.4577
       0.65,       25000.0,       30.0,            11644.1,         8900.5,           1667.2,          9.8122
       0.65,       25000.0,       34.0,            13369.6,         9528.5,           2161.3,          12.612
       0.65,       25000.0,       38.0,            15021.2,        10082.6,           2673.6,          14.582
       0.65,       25000.0,       42.0,            16623.1,        10587.1,           3190.9,          16.294
       0.65,       25000.0,       46.0,            18188.8,        11055.3,           3733.0,          17.892
       0.65,       25000.0,       48.0,            18957.1,        11274.9,           4023.5,          18.687
       0.65,       25000.0,       50.0,            19721.6,        11490.7,           4316.5,          19.465
       0.65,       30000.0,       21.0,             6025.8,         5696.8,            541.2,          9.2686
       0.65,       30000.0,       22.0,             6408.8,         5882.4,            628.6,          7.1132
       0.65,       30000.0,       24.0,             7143.4,         6222.1,            786.8,          4.7609
       0.65,       30000.0,       26.0,             7844.8,         6528.7,            944.9,          5.9115
       0.65,       30000.0,       30.0,             9312.7,         7119.2,           1313.5,           8.114
       0.65,       30000.0,       34.0,            10693.4,         7622.5,           1697.7,          10.518
       0.65,       30000.0,       38.0,            12015.1,         8066.7,           2096.0,          12.429
       0.65,       30000.0,       42.0,            13296.7,         8470.9,           2498.2,          14.024
       0.65,       30000.0,       46.0,            14549.5,         8846.3,           2919.9,          15.514
       0.65,       30000.0,       48.0,            15164.4,         9022.5,           3145.2,          16.258
       0.65,       30000.0,       50.0,            15776.0,         9195.4,           3372.5,          16.984
       0.65,       35000.0,       21.0,             4767.0,         4506.6,            433.5,          12.248
       0.65,       35000.0,       22.0,             5071.1,         4654.4,            500.8,          10.098
       0.65,       35000.0,       24.0,             5653.7,         4924.4,            622.1,          6.8639
       0.65,       35000.0,       26.0,             6210.0,         5168.0,            743.9,           4.422
       0.65,       35000.0,       30.0,             7373.7,         5637.1,           1027.3,          6.4841
       0.65,       35000.0,       34.0,             8468.2,         6037.1,           1322.7,          8.2441
       0.65,       35000.0,       38.0,             9515.4,         6389.7,           1628.5,          10.363
       0.65,       35000.0,       42.0,            10530.9,         6710.5,           1938.8,          11.854
       0.65,       35000.0,       46.0,            11523.6,         7008.6,           2262.9,          13.234
       0.65,       35000.0,       48.0,            12010.7,         7148.5,           2436.1,          13.925
       0.65,       35000.0,       50.0,            12495.8,         7286.2,           2609.9,          14.597
       0.65,       37000.0,       21.0,             4328.0,         4091.4,            398.3,          12.711
       0.65,       37000.0,       22.0,             4604.7,         4226.1,            459.1,           10.58
       0.65,       37000.0,       24.0,             5134.7,         4472.0,            568.6,          7.4067
       0.65,       37000.0,       26.0,             5640.3,         4693.6,            678.3,          4.7981
       0.65,       37000.0,       30.0,             6698.2,         5120.4,            934.1,          6.0241
       0.65,       37000.0,       34.0,             7693.1,         5484.2,           1200.6,          7.7263
       0.65,       37000.0,       38.0,             8645.0,         5805.0,           1476.6,          9.5229
       0.65,       37000.0,       42.0,             9567.7,         6096.5,           1757.2,          11.188
       0.65,       37000.0,       46.0,            10470.1,         6367.8,           2049.0,          12.517
       0.65,       37000.0,       48.0,            10912.6,         6494.8,           2205.3,          13.184
       0.65,       37000.0,       50.0,            11353.7,         6620.3,           2361.7,           13.83
       0.65,       39000.0,       21.0,             3928.0,         3713.0,            368.4,          12.291
       0.65,       39000.0,       22.0,             4179.8,         3835.7,            423.5,          10.222
       0.65,       39000.0,       24.0,             4661.5,         4059.5,            522.5,          7.1754
       0.65,       39000.0,       26.0,             5121.2,         4261.1,            622.3,          4.6517
       0.65,       39000.0,       30.0,             6082.8,         4649.3,            854.5,          5.7838
       0.65,       39000.0,       34.0,             6987.2,         4980.3,           1096.2,          7.4195
       0.65,       39000.0,       38.0,             7852.3,         5272.0,           1347.0,          9.1325
       0.65,       39000.0,       42.0,             8690.6,         5536.9,           1601.9,          10.752
       0.65,       39000.0,       46.0,             9510.4,         5783.5,           1866.9,          12.031
       0.65,       39000.0,       48.0,             9912.8,         5899.1,           2008.5,          12.671
       0.65,       39000.0,       50.0,            10313.9,         6013.4,           2149.9,          13.285
       0.65,       41000.0,       21.0,             3564.4,         3369.0,            341.4,          11.899
       0.65,       41000.0,       22.0,             3793.7,         3481.1,            391.2,          9.8837
       0.65,       41000.0,       24.0,             4231.9,         3684.9,            480.9,          6.9499
       0.65,       41000.0,       26.0,             4649.7,         3868.3,            571.5,          4.5148
       0.65,       41000.0,       30.0,             5523.7,         4221.4,            782.2,          5.5521
       0.65,       41000.0,       34.0,             6345.8,         4522.5,           1001.6,          7.1247
       0.65,       41000.0,       38.0,             7131.8,         4787.6,           1229.2,          8.7518
       0.65,       41000.0,       42.0,             7893.5,         5028.4,           1460.7,          10.331
       0.65,       41000.0,       46.0,             8638.7,         5252.7,           1701.3,          11.562
       0.65,       41000.0,       48.0,             9004.5,         5357.9,           1829.8,          12.177
       0.65,       41000.0,       50.0,             9369.0,         5462.0,           1957.7,          12.762
        0.7,       15000.0,       21.0,            13112.0,        12479.9,           1130.1,          7.3244
        0.7,       15000.0,       22.0,            13855.4,        12844.0,           1307.0,          8.2542
        0.7,       15000.0,       24.0,            15285.0,        13515.0,           1648.6,          9.8351
        0.7,       15000.0,       26.0,            16649.3,        14120.8,           1994.3,          11.901
        0.7,       15000.0,       30.0,            19512.9,        15298.6,           2780.9,          14.827
        0.7,       15000.0,       34.0,            22204.6,        16304.7,           3606.0,          17.362
        0.7,       15000.0,       38.0,            24778.2,        17192.6,           4465.4,          19.588
        0.7,       15000.0,       42.0,            27296.1,        18024.8,           5329.0,          23.483
        0.7,       15000.0,       46.0,            29762.1,        18805.2,           6235.3,           46.81
        0.7,       15000.0,       48.0,            30970.5,        19170.8,           6719.8,          59.383
        0.7,       15000.0,       50.0,            32171.1,        19528.5,           7209.9,          68.703
        0.7,       20000.0,       21.0,            10671.0,        10156.9,            912.4,          5.9185
        0.7,       20000.0,       22.0,            11276.8,        10454.1,           1053.1,          6.8056
        0.7,       20000.0,       24.0,            12440.5,        11000.8,           1323.8,          8.3011
        0.7,       20000.0,       26.0,            13551.0,        11494.4,           1598.0,          9.6082
        0.7,       20000.0,       30.0,            15882.3,        12454.6,           2221.7,          12.874
        0.7,       20000.0,       34.0,            18073.4,        13274.7,           2876.5,          15.272
        0.7,       20000.0,       38.0,            20168.3,        13998.5,           3557.9,          17.375
        0.7,       20000.0,       42.0,            22217.1,        14676.3,           4242.1,          19.201
        0.7,       20000.0,       46.0,            24224.9,        15312.9,           4960.5,          22.398
        0.7,       20000.0,       48.0,            25208.3,        15610.7,           5344.4,           30.86
        0.7,       20000.0,       50.0,            26185.8,        15902.7,           5731.7,          44.479
        0.7,       25000.0,       21.0,             8610.5,         8195.8,            733.3,          4.7574
        0.7,       25000.0,       22.0,             9099.7,         8436.2,            843.9,          5.3542
        0.7,       25000.0,       24.0,            10039.4,         8878.3,           1056.5,          6.7662
        0.7,       25000.0,       26.0,            10936.2,         9277.4,           1272.2,          7.9972
        0.7,       25000.0,       30.0,            12818.5,        10053.9,           1762.2,          10.809
        0.7,       25000.0,       34.0,            14587.3,        10716.9,           2276.5,          13.166
        0.7,       25000.0,       38.0,            16278.4,        11302.1,           2811.5,           15.14
        0.7,       25000.0,       42.0,            17932.2,        11850.1,           3349.2,          16.853
        0.7,       25000.0,       46.0,            19552.5,        12364.7,           3912.9,          18.449
        0.7,       25000.0,       48.0,            20346.0,        12605.2,           4213.9,          19.242
        0.7,       25000.0,       50.0,            21135.9,        12842.2,           4516.7,          20.805
