# created 10/08/25
# FLOPS-derived engine deck converted from PAX300_baseline_ENGDEK.txt

Mach Number (input), Altitude (ft, input), Throttle (input), Gross Thrust (lbf, output), Ram Drag (lbf, output), Fuel Flow (lb/h, output), NOx Rate (lb/h, output)
                0.1,               5000.0,             26.0,                    18459.2,                 4320.8,                   3590.1,                 10.1943
                0.1,               5000.0,             29.0,                    26359.9,                 5152.6,                   5306.6,                 10.3299
                0.1,               5000.0,             32.0,                    34128.3,                 5851.8,                   7135.9,                 10.7472
                0.1,               5000.0,             35.0,                    41808.8,                 6463.1,                   9109.2,                  1.5191
                0.1,               5000.0,             38.0,                    49426.9,                 7012.5,                  11187.7,                  2.9584
                0.1,               5000.0,             41.0,                    56999.4,                 7515.6,                  13349.6,                  5.2137
                0.1,               5000.0,             44.0,                    64535.0,                 7982.1,                  15580.6,                  8.5138
                0.1,               5000.0,             47.0,                    72038.6,                 8415.6,                  17934.7,                 13.4347
                0.1,               5000.0,             50.0,                    79506.1,                 8815.2,                  20526.3,                 21.3718
                0.1,              10000.0,             21.0,                     5268.5,                 2103.5,                   1120.4,                  8.2247
                0.1,              10000.0,             26.0,                    16356.9,                 3696.8,                   3132.2,                  8.9045
                0.1,              10000.0,             29.0,                    23402.8,                 4412.5,                   4652.9,                  9.0674
                0.1,              10000.0,             32.0,                    30333.2,                 5013.0,                   6292.5,                  9.4519
                0.1,              10000.0,             35.0,                    37189.1,                 5538.1,                   8052.4,                  1.3642
                0.1,              10000.0,             38.0,                    43990.1,                 6009.5,                   9916.7,                  2.6624
                0.1,              10000.0,             41.0,                    50752.2,                 6442.1,                  11831.6,                  4.6346
                0.1,              10000.0,             44.0,                    57482.1,                 6841.6,                  13841.5,                  7.6356
                0.1,              10000.0,             47.0,                    64179.1,                 7208.7,                  16038.3,                 12.4978
                0.1,              10000.0,             50.0,                    70842.4,                 7541.7,                  18528.5,                 20.7314
                0.2,                  0.0,             21.0,                    10605.0,                 7175.8,                   1724.4,                 13.8686
                0.2,                  0.0,             26.0,                    24661.3,                10944.3,                   4374.3,                 11.8637
                0.2,                  0.0,             29.0,                    33268.0,                12693.1,                   6271.0,                 12.0028
                0.2,                  0.0,             32.0,                    41609.1,                14175.8,                   8238.8,                 12.4551
                0.2,                  0.0,             35.0,                    49770.2,                15478.4,                  10326.3,                  1.6715
                0.2,                  0.0,             38.0,                    57802.7,                16652.5,                  12500.0,                  3.1228
                0.2,                  0.0,             41.0,                    65734.7,                17726.2,                  14779.6,                   5.398
                0.2,                  0.0,             44.0,                    73591.8,                18724.9,                  17102.8,                  8.6487
                0.2,                  0.0,             47.0,                    81384.5,                19659.3,                  19491.0,                 13.1504
                0.2,                  0.0,             50.0,                    89115.8,                20532.4,                  22013.4,                 19.6118
                0.2,               2000.0,             21.0,                    10126.7,                 6762.4,                   1636.3,                 13.1617
                0.2,               2000.0,             26.0,                    23830.1,                10372.9,                   4223.7,                  11.255
                0.2,               2000.0,             29.0,                    32230.7,                12045.0,                   6079.8,                 11.4254
                0.2,               2000.0,             32.0,                    40375.8,                13461.6,                   8010.4,                 11.8851
                0.2,               2000.0,             35.0,                    48347.9,                14704.9,                  10064.2,                  1.7203
                0.2,               2000.0,             38.0,                    56196.7,                15825.1,                  12206.1,                  3.2272
                0.2,               2000.0,             41.0,                    63950.9,                16850.1,                  14441.9,                  5.5758
                0.2,               2000.0,             44.0,                    71632.1,                17803.0,                  16727.0,                  8.9123
                0.2,               2000.0,             47.0,                    79253.5,                18691.8,                  19100.4,                 13.6789
                0.2,               2000.0,             50.0,                    86802.9,                19517.2,                  21635.9,                 20.7276
                0.2,               5000.0,             21.0,                     9405.8,                 6166.0,                   1505.8,                 12.1078
                0.2,               5000.0,             26.0,                    22490.1,                 9531.1,                   3978.5,                 10.3854
                0.2,               5000.0,             29.0,                    30524.7,                11086.1,                   5754.1,                 10.6104
                0.2,               5000.0,             32.0,                    38319.0,                12400.7,                   7618.8,                 11.0656
                0.2,               5000.0,             35.0,                    45951.6,                13553.8,                   9600.1,                  1.7498
                0.2,               5000.0,             38.0,                    53468.5,                14591.5,                  11677.4,                  3.3022
                0.2,               5000.0,             41.0,                    60899.9,                15543.1,                  13822.6,                  5.6749
                0.2,               5000.0,             44.0,                    68262.1,                16425.6,                  16030.2,                   9.094
                0.2,               5000.0,             47.0,                    75557.3,                17241.7,                  18383.8,                 14.2471
                0.2,               5000.0,             50.0,                    82793.1,                17997.9,                  20908.2,                 22.0766
                0.2,              10000.0,             21.0,                     8125.7,                 5211.2,                   1281.4,                 10.1727
                0.2,              10000.0,             26.0,                    19783.3,                 8125.5,                   3469.9,                  9.0703
                0.2,              10000.0,             29.0,                    26955.6,                 9469.0,                   5043.8,                  9.3019
                0.2,              10000.0,             32.0,                    33916.9,                10601.3,                   6722.2,                  9.7353
