# Electric motor efficiency map
# Motor: 1800 N*m max torque, 6000 rpm max speed

rpm_vals (rpm, input), torque_vals (N*m, input), efficiency (unitless, output)
4999.9800000000005,1454.4,0.958
5500.0199999999995,1454.4,0.959
6000.0,1454.4,0.959
0.0,1569.6,0.82
499.99800000000005,1569.6,0.821
1000.0200000000001,1569.6,0.892
1500.0,1569.6,0.918
1999.98,1569.6,0.932
2500.02,1569.6,0.94
3000.0,1569.6,0.946
3499.98,1569.6,0.95
4000.02,1569.6,0.953
4500.0,1569.6,0.955
4999.9800000000005,1569.6,0.956
5500.0199999999995,1569.6,0.957
6000.0,1569.6,0.958
0.0,1684.8000000000002,0.807
499.99800000000005,1684.8000000000002,0.808
1000.0200000000001,1684.8000000000002,0.884
1500.0,1684.8000000000002,0.912
1999.98,1684.8000000000002,0.927
2500.02,1684.8000000000002,0.936
3000.0,1684.8000000000002,0.942
3499.98,1684.8000000000002,0.947
4000.02,1684.8000000000002,0.95
4500.0,1684.8000000000002,0.952
4999.9800000000005,1684.8000000000002,0.954
5500.0199999999995,1684.8000000000002,0.955
6000.0,1684.8000000000002,0.956
0.0,1800.0,0.795
499.99800000000005,1800.0,0.796
1000.0200000000001,1800.0,0.877
1500.0,1800.0,0.907
1999.98,1800.0,0.923
2500.02,1800.0,0.933
3000.0,1800.0,0.939
3499.98,1800.0,0.944
4000.02,1800.0,0.948
4500.0,1800.0,0.95
4999.9800000000005,1800.0,0.952
5500.0199999999995,1800.0,0.953
6000.0,1800.0,0.954
